policy_id,customer_id,product_type,state,premium_amount,coverage_amount,policy_start_date,policy_status,agent_id,created_at
POL-003105,CUST-6518,Whole Life,DE,4803.24,500000,2023-07-25,Cancelled,AGT-878,2026-04-19T06:51:59.684969
POL-003106,CUST-4991,Annuity,LA,3461.52,500000,2024-10-05,Lapsed,AGT-146,2026-04-19T06:51:59.684984
POL-003107,CUST-6920,Universal Life,NJ,446.24,100000,2024-02-01,Pending,AGT-598,2026-04-19T06:51:59.684998
POL-003108,CUST-1213,Term Life,WA,2049.14,1000000,2024-09-14,Active,AGT-175,2026-04-19T06:51:59.685090
POL-003109,CUST-9957,Universal Life,IN,3613.93,1000000,2024-10-06,Cancelled,AGT-145,2026-04-19T06:51:59.685111
POL-003110,CUST-4958,Universal Life,TN,2554.67,250000,2025-07-31,Lapsed,AGT-778,2026-04-19T06:51:59.685129
POL-003111,CUST-4175,Annuity,AK,1603.11,500000,2025-07-29,Lapsed,AGT-121,2026-04-19T06:51:59.685144
POL-003112,CUST-1045,Universal Life,PR,2504.8,1000000,2024-04-28,Lapsed,AGT-442,2026-04-19T06:51:59.685159
POL-003113,CUST-6375,Term Life,NH,1168.03,500000,2024-06-14,Active,AGT-174,2026-04-19T06:51:59.685174
POL-003114,CUST-9081,Whole Life,FL,4928.3,500000,2025-09-23,Cancelled,AGT-233,2026-04-19T06:51:59.685190
POL-003115,CUST-7408,Whole Life,PR,1500.76,1000000,2022-02-28,Cancelled,AGT-288,2026-04-19T06:51:59.685205
POL-003116,CUST-2001,Whole Life,GU,3341.31,250000,2022-06-07,Lapsed,AGT-908,2026-04-19T06:51:59.685220
POL-003117,CUST-4626,Annuity,WY,1722.05,100000,2025-09-29,Active,AGT-115,2026-04-19T06:51:59.685234
POL-003118,CUST-1523,Term Life,WI,3251.44,1000000,2024-06-11,Active,AGT-464,2026-04-19T06:51:59.685249
POL-003119,CUST-5002,Term Life,IA,3222.31,1000000,2023-10-15,Cancelled,AGT-348,2026-04-19T06:51:59.685264
POL-003120,CUST-1228,Whole Life,KS,4443.35,100000,2024-02-27,Active,AGT-493,2026-04-19T06:51:59.685280
POL-003121,CUST-7432,Universal Life,WV,1177.73,250000,2022-08-02,Active,AGT-388,2026-04-19T06:51:59.685295
POL-003122,CUST-6480,Universal Life,NJ,1737.01,1000000,2023-06-18,Cancelled,AGT-977,2026-04-19T06:51:59.685310
POL-003123,CUST-4048,Term Life,WA,937.86,1000000,2024-03-28,Cancelled,AGT-271,2026-04-19T06:51:59.685324
POL-003124,CUST-7475,Term Life,PR,1231.63,250000,2025-01-28,Pending,AGT-787,2026-04-19T06:51:59.685338
POL-003125,CUST-3935,Term Life,ND,4435.25,250000,2021-09-06,Pending,AGT-478,2026-04-19T06:51:59.685352
POL-003126,CUST-6795,Whole Life,FL,480.91,1000000,2024-04-03,Pending,AGT-125,2026-04-19T06:51:59.685366
POL-003127,CUST-3065,Term Life,KY,4545.92,100000,2024-12-07,Active,AGT-920,2026-04-19T06:51:59.685382
POL-003128,CUST-6640,Whole Life,IA,1205.68,100000,2022-01-14,Lapsed,AGT-293,2026-04-19T06:51:59.685396
POL-003129,CUST-8068,Whole Life,MP,584.98,250000,2023-04-08,Active,AGT-461,2026-04-19T06:51:59.685410
POL-003130,CUST-9592,Term Life,OR,2659.04,1000000,2026-02-25,Active,AGT-802,2026-04-19T06:51:59.685425
POL-003131,CUST-6997,Term Life,AK,2225.3,100000,2022-12-14,Pending,AGT-316,2026-04-19T06:51:59.685440
POL-003132,CUST-9774,Annuity,VI,1728.35,100000,2025-12-02,Cancelled,AGT-682,2026-04-19T06:51:59.685455
POL-003133,CUST-8598,Universal Life,WI,920.65,100000,2022-08-05,Pending,AGT-669,2026-04-19T06:51:59.685469
POL-003134,CUST-9466,Term Life,LA,3573.27,500000,2021-09-06,Lapsed,AGT-590,2026-04-19T06:51:59.685483
POL-003135,CUST-9765,Whole Life,PA,429.13,1000000,2024-10-10,Lapsed,AGT-620,2026-04-19T06:51:59.685499
POL-003136,CUST-8857,Whole Life,WI,4038.16,500000,2026-01-15,Cancelled,AGT-418,2026-04-19T06:51:59.685515
POL-003137,CUST-1875,Term Life,CO,4977.6,250000,2022-05-31,Lapsed,AGT-839,2026-04-19T06:51:59.685531
POL-003138,CUST-8811,Whole Life,ID,105.97,250000,2021-04-22,Lapsed,AGT-729,2026-04-19T06:51:59.685545
POL-003139,CUST-5825,Whole Life,MN,3163.83,250000,2024-02-01,Lapsed,AGT-778,2026-04-19T06:51:59.685560
POL-003140,CUST-3547,Term Life,PW,1334.61,500000,2021-08-02,Cancelled,AGT-598,2026-04-19T06:51:59.685574
POL-003141,CUST-5567,Whole Life,NY,3682.6,100000,2025-09-22,Active,AGT-531,2026-04-19T06:51:59.685588
POL-003142,CUST-6896,Whole Life,NV,3535.39,250000,2022-12-12,Active,AGT-230,2026-04-19T06:51:59.685611
POL-003143,CUST-1591,Whole Life,KS,4895.51,500000,2021-10-09,Lapsed,AGT-324,2026-04-19T06:51:59.685636
POL-003144,CUST-3149,Whole Life,KY,3613.0,1000000,2025-09-20,Cancelled,AGT-970,2026-04-19T06:51:59.685660
POL-003145,CUST-3083,Term Life,MT,1294.13,250000,2025-09-12,Active,AGT-895,2026-04-19T06:51:59.685683
POL-003146,CUST-3140,Term Life,VI,2147.85,100000,2024-06-11,Pending,AGT-359,2026-04-19T06:51:59.685706
POL-003147,CUST-7485,Whole Life,CO,114.14,100000,2022-02-15,Cancelled,AGT-832,2026-04-19T06:51:59.685730
POL-003148,CUST-4781,Universal Life,MP,2338.9,500000,2021-11-22,Pending,AGT-698,2026-04-19T06:51:59.685758
POL-003149,CUST-2572,Whole Life,TN,746.89,100000,2025-03-17,Active,AGT-767,2026-04-19T06:51:59.685782
POL-003150,CUST-3652,Term Life,LA,2136.98,100000,2025-05-10,Pending,AGT-405,2026-04-19T06:51:59.685805
POL-003151,CUST-7195,Term Life,OH,4316.94,250000,2022-04-15,Lapsed,AGT-222,2026-04-19T06:51:59.685830
POL-003152,CUST-1477,Annuity,IN,1314.91,500000,2024-04-20,Active,AGT-734,2026-04-19T06:51:59.685855
POL-003153,CUST-7342,Universal Life,NY,894.79,100000,2024-12-07,Lapsed,AGT-221,2026-04-19T06:51:59.685880
POL-003154,CUST-7877,Universal Life,FL,168.56,100000,2024-11-20,Cancelled,AGT-515,2026-04-19T06:51:59.685903
POL-003155,CUST-7038,Universal Life,NY,4223.03,1000000,2023-08-13,Pending,AGT-871,2026-04-19T06:51:59.685926
POL-003156,CUST-1664,Universal Life,WA,1245.95,1000000,2024-05-18,Lapsed,AGT-186,2026-04-19T06:51:59.685950
POL-003157,CUST-9390,Universal Life,NM,1874.05,100000,2022-03-05,Cancelled,AGT-695,2026-04-19T06:51:59.685974
POL-003158,CUST-5701,Annuity,ME,1572.47,100000,2025-10-22,Pending,AGT-541,2026-04-19T06:51:59.685998
POL-003159,CUST-7414,Whole Life,FM,3455.8,250000,2022-03-25,Lapsed,AGT-681,2026-04-19T06:51:59.686021
POL-003160,CUST-7829,Annuity,TN,141.83,1000000,2023-06-07,Lapsed,AGT-564,2026-04-19T06:51:59.686045
POL-003161,CUST-4109,Whole Life,MH,4247.9,1000000,2022-11-05,Lapsed,AGT-544,2026-04-19T06:51:59.686070
POL-003162,CUST-2924,Term Life,AL,1548.04,250000,2021-06-30,Cancelled,AGT-321,2026-04-19T06:51:59.686094
POL-003163,CUST-7732,Whole Life,KY,4606.21,500000,2021-09-24,Cancelled,AGT-372,2026-04-19T06:51:59.686118
POL-003164,CUST-3478,Term Life,SD,3427.97,100000,2024-04-22,Pending,AGT-708,2026-04-19T06:51:59.686141
POL-003165,CUST-2607,Universal Life,SD,822.84,250000,2025-11-16,Cancelled,AGT-940,2026-04-19T06:51:59.686165
POL-003166,CUST-2386,Universal Life,NM,1391.98,250000,2021-05-19,Cancelled,AGT-924,2026-04-19T06:51:59.686188
POL-003167,CUST-4922,Whole Life,AZ,3628.81,500000,2025-09-08,Pending,AGT-291,2026-04-19T06:51:59.686211
POL-003168,CUST-6990,Term Life,TN,1886.89,250000,2021-09-25,Lapsed,AGT-351,2026-04-19T06:51:59.686239
POL-003169,CUST-5271,Whole Life,NM,4751.88,100000,2024-03-12,Lapsed,AGT-179,2026-04-19T06:51:59.686265
POL-003170,CUST-2289,Annuity,AR,4256.86,1000000,2021-08-30,Pending,AGT-128,2026-04-19T06:51:59.686289
POL-003171,CUST-7125,Annuity,ID,1912.0,1000000,2024-12-30,Pending,AGT-806,2026-04-19T06:51:59.686313
POL-003172,CUST-5400,Universal Life,FM,1721.04,1000000,2023-07-22,Pending,AGT-700,2026-04-19T06:51:59.686336
POL-003173,CUST-5395,Annuity,CO,4740.25,500000,2021-07-18,Lapsed,AGT-547,2026-04-19T06:51:59.686359
POL-003174,CUST-7073,Universal Life,OK,4956.53,500000,2023-05-17,Pending,AGT-495,2026-04-19T06:51:59.686388
POL-003175,CUST-9237,Universal Life,AS,4815.15,100000,2023-06-29,Pending,AGT-313,2026-04-19T06:51:59.686411
POL-003176,CUST-5593,Whole Life,WA,487.49,500000,2022-12-01,Cancelled,AGT-478,2026-04-19T06:51:59.686435
POL-003177,CUST-1362,Term Life,FM,2906.16,500000,2025-02-21,Active,AGT-934,2026-04-19T06:51:59.686459
POL-003178,CUST-6598,Whole Life,GU,3826.05,250000,2021-10-22,Cancelled,AGT-905,2026-04-19T06:51:59.686484
POL-003179,CUST-7081,Universal Life,ND,2045.67,1000000,2024-03-09,Lapsed,AGT-215,2026-04-19T06:51:59.686508
POL-003180,CUST-4924,Term Life,AS,2320.68,500000,2021-07-14,Lapsed,AGT-345,2026-04-19T06:51:59.686558
POL-003181,CUST-7028,Term Life,MI,1401.91,1000000,2025-11-25,Active,AGT-933,2026-04-19T06:51:59.686592
POL-003182,CUST-5684,Term Life,WV,4988.71,500000,2022-12-29,Lapsed,AGT-353,2026-04-19T06:51:59.686619
POL-003183,CUST-3579,Universal Life,MT,4101.23,500000,2022-10-28,Cancelled,AGT-416,2026-04-19T06:51:59.686645
POL-003184,CUST-4497,Term Life,MO,2318.75,1000000,2021-12-16,Lapsed,AGT-773,2026-04-19T06:51:59.686674
POL-003185,CUST-8502,Whole Life,TX,610.82,100000,2025-12-23,Active,AGT-646,2026-04-19T06:51:59.686699
POL-003186,CUST-2998,Universal Life,MD,4706.72,500000,2024-07-20,Lapsed,AGT-245,2026-04-19T06:51:59.686722
POL-003187,CUST-2970,Term Life,FL,1904.97,1000000,2022-08-29,Active,AGT-670,2026-04-19T06:51:59.686746
POL-003188,CUST-5601,Annuity,MT,866.45,500000,2024-04-17,Cancelled,AGT-856,2026-04-19T06:51:59.686772
POL-003189,CUST-3887,Universal Life,TN,4456.98,1000000,2024-04-12,Cancelled,AGT-373,2026-04-19T06:51:59.686799
POL-003190,CUST-9160,Term Life,KS,650.9,250000,2022-03-29,Lapsed,AGT-990,2026-04-19T06:51:59.686825
POL-003191,CUST-1414,Universal Life,NC,4003.5,250000,2022-11-05,Lapsed,AGT-555,2026-04-19T06:51:59.686850
POL-003192,CUST-8582,Universal Life,OH,747.08,1000000,2026-04-10,Pending,AGT-798,2026-04-19T06:51:59.686892
POL-003193,CUST-6307,Universal Life,NJ,1022.67,1000000,2022-01-18,Active,AGT-214,2026-04-19T06:51:59.686923
POL-003194,CUST-5565,Term Life,MH,3263.96,100000,2021-09-04,Cancelled,AGT-934,2026-04-19T06:51:59.686948
POL-003195,CUST-3498,Universal Life,AS,4668.9,100000,2021-04-20,Active,AGT-476,2026-04-19T06:51:59.686973
POL-003196,CUST-6332,Term Life,AL,278.2,250000,2021-09-14,Pending,AGT-976,2026-04-19T06:51:59.686997
POL-003197,CUST-3919,Whole Life,OR,421.99,250000,2026-01-12,Cancelled,AGT-574,2026-04-19T06:51:59.687020
POL-003198,CUST-4192,Term Life,MT,2184.57,500000,2021-09-18,Lapsed,AGT-687,2026-04-19T06:51:59.687043
POL-003199,CUST-3022,Whole Life,KY,3839.01,100000,2024-05-05,Pending,AGT-268,2026-04-19T06:51:59.687067
POL-003200,CUST-1574,Whole Life,CA,695.95,1000000,2022-05-14,Cancelled,AGT-459,2026-04-19T06:51:59.687170
POL-003201,CUST-3525,Universal Life,IL,962.45,100000,2024-01-23,Lapsed,AGT-689,2026-04-19T06:51:59.687203
POL-003202,CUST-8940,Whole Life,DC,1785.45,500000,2023-05-08,Cancelled,AGT-947,2026-04-19T06:51:59.687227
POL-003203,CUST-4493,Whole Life,MP,826.96,250000,2025-04-29,Pending,AGT-332,2026-04-19T06:51:59.687253
POL-003204,CUST-4114,Whole Life,PR,106.98,500000,2023-12-13,Pending,AGT-807,2026-04-19T06:51:59.687301
POL-003205,CUST-4638,Annuity,FL,1204.96,250000,2024-01-24,Pending,AGT-537,2026-04-19T06:51:59.687329
POL-003206,CUST-2427,Annuity,AZ,4862.77,1000000,2024-06-19,Pending,AGT-193,2026-04-19T06:51:59.687354
POL-003207,CUST-1802,Universal Life,MS,323.25,250000,2025-10-22,Pending,AGT-721,2026-04-19T06:51:59.687379
POL-003208,CUST-9156,Term Life,AK,3846.01,250000,2024-12-30,Lapsed,AGT-490,2026-04-19T06:51:59.687403
POL-003209,CUST-1632,Term Life,NH,169.38,100000,2024-01-30,Lapsed,AGT-505,2026-04-19T06:51:59.687427
POL-003210,CUST-2634,Annuity,SD,3259.55,250000,2023-09-20,Lapsed,AGT-823,2026-04-19T06:51:59.687451
POL-003211,CUST-2468,Universal Life,AS,3364.48,1000000,2025-08-06,Cancelled,AGT-646,2026-04-19T06:51:59.687474
POL-003212,CUST-5231,Universal Life,GA,2444.53,500000,2021-12-25,Pending,AGT-871,2026-04-19T06:51:59.687498
POL-003213,CUST-5303,Whole Life,ID,811.23,250000,2025-02-02,Lapsed,AGT-245,2026-04-19T06:51:59.687521
POL-003214,CUST-3644,Term Life,NH,3210.23,500000,2023-08-29,Cancelled,AGT-257,2026-04-19T06:51:59.687549
POL-003215,CUST-6670,Whole Life,VI,3615.04,250000,2023-12-23,Lapsed,AGT-851,2026-04-19T06:51:59.687573
POL-003216,CUST-6795,Universal Life,MH,380.08,250000,2025-06-20,Cancelled,AGT-316,2026-04-19T06:51:59.687598
POL-003217,CUST-7088,Term Life,MA,4511.07,250000,2025-11-30,Pending,AGT-985,2026-04-19T06:51:59.687622
POL-003218,CUST-5008,Term Life,IN,4289.91,100000,2023-10-13,Active,AGT-378,2026-04-19T06:51:59.687645
POL-003219,CUST-7501,Universal Life,NV,1451.32,250000,2025-09-24,Active,AGT-597,2026-04-19T06:51:59.687669
POL-003220,CUST-6165,Whole Life,PA,4298.18,500000,2023-11-08,Active,AGT-768,2026-04-19T06:51:59.687692
POL-003221,CUST-6307,Whole Life,VT,166.41,100000,2023-03-26,Lapsed,AGT-893,2026-04-19T06:51:59.687715
POL-003222,CUST-7313,Whole Life,VI,2066.33,100000,2021-08-07,Cancelled,AGT-779,2026-04-19T06:51:59.687738
POL-003223,CUST-7542,Whole Life,WV,2897.46,1000000,2023-07-16,Cancelled,AGT-495,2026-04-19T06:51:59.687762
POL-003224,CUST-2036,Annuity,IN,3679.44,1000000,2024-11-17,Active,AGT-470,2026-04-19T06:51:59.687785
POL-003225,CUST-6217,Annuity,TN,2886.52,250000,2025-04-22,Active,AGT-477,2026-04-19T06:51:59.687808
POL-003226,CUST-2416,Universal Life,MP,4889.03,500000,2025-02-08,Active,AGT-179,2026-04-19T06:51:59.687831
POL-003227,CUST-6606,Annuity,MP,2198.5,100000,2025-11-22,Active,AGT-690,2026-04-19T06:51:59.687856
POL-003228,CUST-7159,Whole Life,ID,2995.58,1000000,2021-10-06,Pending,AGT-466,2026-04-19T06:51:59.687879
POL-003229,CUST-4028,Term Life,DE,2438.09,100000,2025-12-02,Lapsed,AGT-118,2026-04-19T06:51:59.687902
POL-003230,CUST-5155,Whole Life,LA,2229.52,250000,2025-07-14,Active,AGT-172,2026-04-19T06:51:59.687925
POL-003231,CUST-9128,Term Life,MA,766.18,100000,2025-08-18,Lapsed,AGT-414,2026-04-19T06:51:59.687948
POL-003232,CUST-2200,Whole Life,SD,2900.71,1000000,2022-06-13,Pending,AGT-573,2026-04-19T06:51:59.687975
POL-003233,CUST-9715,Universal Life,MH,2089.32,1000000,2025-09-13,Lapsed,AGT-175,2026-04-19T06:51:59.688000
POL-003234,CUST-3702,Universal Life,VA,2503.69,1000000,2021-08-27,Lapsed,AGT-181,2026-04-19T06:51:59.688024
POL-003235,CUST-4037,Whole Life,AL,2245.46,1000000,2022-10-29,Active,AGT-571,2026-04-19T06:51:59.688047
POL-003236,CUST-6556,Universal Life,MN,3278.87,1000000,2024-09-20,Cancelled,AGT-342,2026-04-19T06:51:59.688071
POL-003237,CUST-4407,Annuity,NJ,1094.77,100000,2022-10-28,Pending,AGT-436,2026-04-19T06:51:59.688096
POL-003238,CUST-6058,Whole Life,SD,251.3,500000,2026-01-25,Lapsed,AGT-338,2026-04-19T06:51:59.688124
POL-003239,CUST-3042,Whole Life,HI,323.84,100000,2021-10-18,Active,AGT-460,2026-04-19T06:51:59.688175
POL-003240,CUST-1385,Annuity,CA,2482.82,1000000,2023-01-01,Cancelled,AGT-389,2026-04-19T06:51:59.688200
POL-003241,CUST-8472,Annuity,MI,2451.7,100000,2024-12-12,Active,AGT-243,2026-04-19T06:51:59.688227
POL-003242,CUST-7895,Universal Life,NH,2038.65,500000,2024-05-06,Pending,AGT-608,2026-04-19T06:51:59.688253
POL-003243,CUST-7568,Annuity,IN,2904.74,1000000,2024-10-01,Cancelled,AGT-191,2026-04-19T06:51:59.688278
POL-003244,CUST-7877,Whole Life,MO,1989.72,500000,2022-12-18,Pending,AGT-807,2026-04-19T06:51:59.688304
POL-003245,CUST-1553,Annuity,WA,4303.71,100000,2025-02-28,Active,AGT-516,2026-04-19T06:51:59.688330
POL-003246,CUST-5002,Annuity,TX,1642.2,250000,2022-02-05,Pending,AGT-303,2026-04-19T06:51:59.688354
POL-003247,CUST-1616,Universal Life,CA,4877.75,1000000,2025-07-03,Lapsed,AGT-575,2026-04-19T06:51:59.688377
POL-003248,CUST-8231,Term Life,FM,638.56,500000,2022-08-05,Lapsed,AGT-682,2026-04-19T06:51:59.688490
POL-003249,CUST-7228,Whole Life,NH,1673.37,100000,2021-07-15,Cancelled,AGT-707,2026-04-19T06:51:59.688534
POL-003250,CUST-8634,Term Life,PR,978.31,500000,2023-02-15,Active,AGT-265,2026-04-19T06:51:59.688560
POL-003251,CUST-9667,Whole Life,UT,2367.1,250000,2021-10-28,Pending,AGT-406,2026-04-19T06:51:59.688585
POL-003252,CUST-4846,Term Life,KY,4281.29,500000,2021-11-27,Cancelled,AGT-726,2026-04-19T06:51:59.688609
POL-003253,CUST-7446,Annuity,UT,4620.76,1000000,2023-09-01,Pending,AGT-353,2026-04-19T06:51:59.688633
POL-003254,CUST-5891,Annuity,UT,3793.22,500000,2025-11-09,Lapsed,AGT-414,2026-04-19T06:51:59.688661
POL-003255,CUST-5217,Term Life,PR,3979.36,500000,2023-02-23,Active,AGT-505,2026-04-19T06:51:59.688689
POL-003256,CUST-5007,Whole Life,MD,4185.54,500000,2021-08-01,Cancelled,AGT-692,2026-04-19T06:51:59.688717
POL-003257,CUST-8387,Annuity,IN,1209.43,500000,2024-09-11,Pending,AGT-370,2026-04-19T06:51:59.688754
POL-003258,CUST-1281,Whole Life,MA,815.91,100000,2022-02-07,Cancelled,AGT-612,2026-04-19T06:51:59.688782
POL-003259,CUST-7883,Whole Life,WI,3066.65,1000000,2021-12-21,Lapsed,AGT-689,2026-04-19T06:51:59.688807
POL-003260,CUST-9735,Annuity,GA,588.82,250000,2026-02-25,Active,AGT-108,2026-04-19T06:51:59.688830
POL-003261,CUST-8299,Whole Life,LA,399.9,250000,2025-05-27,Active,AGT-981,2026-04-19T06:51:59.688854
POL-003262,CUST-8843,Term Life,WA,2446.76,500000,2025-02-10,Cancelled,AGT-297,2026-04-19T06:51:59.688877
POL-003263,CUST-5703,Universal Life,VT,1915.67,1000000,2022-11-19,Lapsed,AGT-979,2026-04-19T06:51:59.688900
POL-003264,CUST-3058,Term Life,CT,1297.73,100000,2023-07-14,Cancelled,AGT-384,2026-04-19T06:51:59.688925
POL-003265,CUST-8091,Annuity,AS,1969.36,100000,2023-06-02,Lapsed,AGT-840,2026-04-19T06:51:59.688990
POL-003266,CUST-4660,Term Life,SC,4132.51,250000,2025-07-05,Cancelled,AGT-209,2026-04-19T06:51:59.689017
POL-003267,CUST-3234,Term Life,VT,1099.8,1000000,2021-12-16,Cancelled,AGT-979,2026-04-19T06:51:59.689044
POL-003268,CUST-7446,Annuity,SC,2690.95,1000000,2022-03-02,Lapsed,AGT-438,2026-04-19T06:51:59.689067
POL-003269,CUST-6527,Universal Life,UT,4822.83,1000000,2026-01-23,Active,AGT-687,2026-04-19T06:51:59.689091
POL-003270,CUST-4578,Term Life,AZ,1379.35,500000,2024-10-15,Cancelled,AGT-293,2026-04-19T06:51:59.689115
POL-003271,CUST-5249,Annuity,GA,2043.09,250000,2024-06-01,Active,AGT-174,2026-04-19T06:51:59.689140
POL-003272,CUST-4650,Annuity,GA,335.48,250000,2025-04-06,Cancelled,AGT-287,2026-04-19T06:51:59.689335
POL-003273,CUST-4121,Universal Life,PA,872.1,250000,2022-05-16,Active,AGT-978,2026-04-19T06:51:59.689567
POL-003274,CUST-5074,Whole Life,IL,1619.13,500000,2021-06-01,Lapsed,AGT-371,2026-04-19T06:51:59.689623
POL-003275,CUST-7661,Whole Life,KS,3314.51,100000,2023-10-01,Cancelled,AGT-337,2026-04-19T06:51:59.689665
POL-003276,CUST-8385,Universal Life,CA,2571.73,1000000,2022-11-14,Active,AGT-133,2026-04-19T06:51:59.689705
POL-003277,CUST-6141,Whole Life,AL,2888.5,500000,2025-06-07,Pending,AGT-871,2026-04-19T06:51:59.689744
POL-003278,CUST-1821,Whole Life,FL,4441.99,100000,2024-11-07,Pending,AGT-548,2026-04-19T06:51:59.689783
POL-003279,CUST-5686,Term Life,PA,2382.5,250000,2023-06-12,Active,AGT-409,2026-04-19T06:51:59.689825
POL-003280,CUST-4405,Annuity,DE,386.38,250000,2021-06-18,Cancelled,AGT-148,2026-04-19T06:51:59.690029
POL-003281,CUST-3676,Whole Life,VA,4093.83,500000,2025-04-13,Pending,AGT-500,2026-04-19T06:51:59.690087
POL-003282,CUST-6543,Whole Life,CT,2297.43,500000,2026-04-06,Lapsed,AGT-303,2026-04-19T06:51:59.690138
POL-003283,CUST-4293,Whole Life,WA,2649.54,250000,2022-09-05,Lapsed,AGT-109,2026-04-19T06:51:59.690184
POL-003284,CUST-3233,Term Life,IA,758.77,1000000,2023-03-01,Active,AGT-320,2026-04-19T06:51:59.690234
POL-003285,CUST-4349,Term Life,IA,1225.64,250000,2026-01-04,Lapsed,AGT-359,2026-04-19T06:51:59.690285
POL-003286,CUST-7689,Universal Life,OR,2260.77,100000,2023-01-21,Pending,AGT-902,2026-04-19T06:51:59.690327
POL-003287,CUST-8475,Annuity,MS,4670.79,100000,2024-01-30,Pending,AGT-976,2026-04-19T06:51:59.690378
POL-003288,CUST-7993,Whole Life,DC,3901.94,500000,2021-09-01,Cancelled,AGT-355,2026-04-19T06:51:59.690427
POL-003289,CUST-1928,Whole Life,FL,1462.17,500000,2024-11-15,Lapsed,AGT-157,2026-04-19T06:51:59.690482
POL-003290,CUST-2281,Whole Life,TN,4560.15,500000,2023-03-25,Pending,AGT-274,2026-04-19T06:51:59.690940
POL-003291,CUST-4850,Term Life,WV,1162.25,250000,2023-11-06,Active,AGT-230,2026-04-19T06:51:59.691116
POL-003292,CUST-9850,Annuity,WY,2346.42,100000,2025-01-27,Active,AGT-565,2026-04-19T06:51:59.691179
POL-003293,CUST-3671,Whole Life,AL,3343.4,250000,2022-04-26,Cancelled,AGT-153,2026-04-19T06:51:59.691312
POL-003294,CUST-7116,Term Life,UT,2252.8,1000000,2022-11-06,Cancelled,AGT-776,2026-04-19T06:51:59.691392
POL-003295,CUST-9953,Universal Life,NJ,3675.27,100000,2022-11-09,Pending,AGT-757,2026-04-19T06:51:59.691415
POL-003296,CUST-9113,Annuity,OH,4141.72,1000000,2021-07-03,Active,AGT-737,2026-04-19T06:51:59.691440
POL-003297,CUST-3996,Annuity,NV,345.23,500000,2023-08-24,Lapsed,AGT-649,2026-04-19T06:51:59.691461
POL-003298,CUST-8220,Whole Life,GA,3964.24,1000000,2025-12-16,Lapsed,AGT-447,2026-04-19T06:51:59.691481
POL-003299,CUST-9286,Term Life,PR,981.41,500000,2021-11-06,Active,AGT-921,2026-04-19T06:51:59.691497
POL-003300,CUST-6623,Universal Life,MN,2031.59,500000,2022-10-13,Cancelled,AGT-619,2026-04-19T06:51:59.691516
POL-003301,CUST-3415,Whole Life,NH,2478.79,250000,2024-06-24,Pending,AGT-687,2026-04-19T06:51:59.691535
POL-003302,CUST-2250,Whole Life,PR,588.68,100000,2026-02-23,Active,AGT-148,2026-04-19T06:51:59.691553
POL-003303,CUST-2953,Universal Life,CO,4833.45,100000,2023-03-04,Lapsed,AGT-813,2026-04-19T06:51:59.691572
POL-003304,CUST-6679,Universal Life,MH,4055.98,100000,2022-06-09,Active,AGT-565,2026-04-19T06:51:59.691592
POL-003305,CUST-1810,Universal Life,IL,1527.61,100000,2021-09-17,Lapsed,AGT-712,2026-04-19T06:51:59.691615
POL-003306,CUST-3474,Annuity,DE,607.49,500000,2023-09-21,Cancelled,AGT-282,2026-04-19T06:51:59.691634
POL-003307,CUST-6215,Term Life,PR,2520.56,250000,2024-07-19,Lapsed,AGT-245,2026-04-19T06:51:59.691828
POL-003308,CUST-9064,Universal Life,MI,3767.35,250000,2025-05-01,Lapsed,AGT-670,2026-04-19T06:51:59.691876
POL-003309,CUST-8444,Whole Life,IN,901.39,500000,2022-03-25,Cancelled,AGT-253,2026-04-19T06:51:59.691897
POL-003310,CUST-3364,Term Life,HI,1940.83,1000000,2026-04-18,Cancelled,AGT-801,2026-04-19T06:51:59.691914
POL-003311,CUST-5270,Universal Life,RI,4264.99,250000,2022-10-05,Lapsed,AGT-857,2026-04-19T06:51:59.691935
POL-003312,CUST-1024,Whole Life,MS,1091.55,500000,2021-05-13,Cancelled,AGT-409,2026-04-19T06:51:59.691959
POL-003313,CUST-8255,Term Life,NC,1593.19,1000000,2024-06-13,Cancelled,AGT-112,2026-04-19T06:51:59.691977
POL-003314,CUST-5439,Universal Life,VA,201.97,250000,2022-11-14,Active,AGT-980,2026-04-19T06:51:59.691995
POL-003315,CUST-7130,Universal Life,MS,3853.18,500000,2022-10-08,Active,AGT-726,2026-04-19T06:51:59.692012
POL-003316,CUST-6131,Whole Life,PW,3961.31,1000000,2025-10-01,Pending,AGT-363,2026-04-19T06:51:59.692031
POL-003317,CUST-3976,Universal Life,MS,2192.98,250000,2022-10-01,Lapsed,AGT-998,2026-04-19T06:51:59.692047
